customer_id,community
1508-DFXCU,2
8614-VGMMV,2
7868-BGSZA,2
2800-QQUSO,2
2930-UOTMB,2
7973-DZRKH,0
5914-DVBWJ,3
7698-YFGEZ,4
2533-QVMSK,0
9773-PEQBZ,1
8644-XLFBW,3
0650-BWOZN,3
8625-AZYZY,2
7785-RDVIG,4
9602-WCXPI,5
2903-YYTBW,1
3620-MWJNE,1
8573-JGCZW,4
6837-HAEVO,0
6701-YVNQG,0
9306-CPCBC,1
4304-XUMGI,3
9504-YAZWB,5
8819-ZBYNA,0
6174-NRBTZ,1
9481-IEBZY,3
1833-VGRUM,3
6137-NICCO,1
9065-ZCPQX,0
6402-EJMWF,1
3620-EHIMZ,5
3213-VVOLG,4
6870-ECSHE,4
8747-UDCOI,5
8374-XGEJJ,3
2656-TABEH,1
6946-LMSQS,3
4626-OZDTJ,0
9169-BSVIN,2
2325-ZUSFD,0
8194-PEEBY,4
6872-HXFNF,0
3932-CMDTD,1
7714-YXSMB,2
8387-UGUSU,4
1080-BWSYE,6
4039-HEUNW,3
1194-HVAIF,2
0812-WUPTB,3
3594-UVONA,2
0004-TLHLJ,1
1767-TGTKO,1
8439-LTUGF,4
8805-JNRAZ,1
5089-IFSDP,0
6418-HNFED,0
0206-OYVOC,5
7291-CDTMJ,4
7128-GGCNO,2
0237-YFUTL,0
7691-KGKGP,0
6710-HSJRD,0
3675-EQOZA,4
0840-DCNZE,2
1732-FEKLD,0
9862-KJTYK,1
0479-HMSWA,2
5854-KSRBJ,5
0365-BZUWY,2
4817-VYYWS,2
5701-SVCWR,4
3129-AAQOU,4
4922-CVPDX,2
1396-QWFBJ,2
1357-BIJKI,0
1099-BTKWT,0
5299-SJCZT,1
2018-PZKMU,1
7340-KEFQE,0
4570-QHXHL,1
2403-BCASL,3
7392-YYPYJ,2
2898-LSJGD,1
2223-GDSHL,0
7359-PTSXY,1
9470-RTWDV,2
2176-OSJUV,0
9348-YVOMK,1
8104-OSKWT,2
4521-YEEHE,2
4090-KPJIP,1
3786-WOVKF,3
4503-BDXBD,1
6086-ESGRL,1
2592-HODOV,4
3886-CERTZ,0
7995-ZHHNZ,2
3824-RHKVR,4
5816-SCGFC,3
5989-AXPUC,0
4979-HPRFL,5
8590-OHDIW,4
8015-IHCGW,0
2332-TODQS,5
9278-VZKCD,3
8008-OTEZX,4
2773-OVBPK,0
5999-LCXAO,1
5206-XZZQI,0
4803-LBYPN,4
5759-RCVCB,1
6372-RFVNS,1
2139-FQHLM,2
8261-GWDBQ,3
1093-YSWCA,4
8938-UMKPI,0
0991-BRRFB,2
3882-IYOIJ,0
8749-TZYEC,5
1755-FZQEC,4
3115-JPJDD,0
5600-KTXFM,1
3871-IKPYH,3
6319-IEJWJ,2
9025-AOMKI,1
6339-TBELP,0
7964-YESJC,2
6173-GOLSU,3
5275-SQEIZ,1
7716-YTYHG,0
9938-ZREHM,2
7950-XWOVN,1
4390-KYULV,4
4647-MUZON,2
9702-AIUJO,0
8849-PRIQJ,0
8851-RAGOV,2
1304-NECVQ,3
5396-IZEPB,4
1729-VLAZJ,1
8285-ABVLB,5
0701-TJSEF,1
5712-VBOXD,4
6629-LADHQ,1
8945-GRKHX,1
1559-DTODC,1
4797-MIWUM,4
6959-UWKHF,1
8720-RQSBJ,3
4537-CIBHB,4
3815-SLMEF,1
5154-VEKBL,1
4324-AHJKS,1
4355-CVPVS,0
4495-LHSSK,2
5655-JSMZM,3
5915-ANOEI,0
9861-PDSZP,0
4505-EXZHB,3
7225-CBZPL,3
6704-UTUKK,1
4587-VVTOX,1
2019-HDCZY,0
4652-NNHNY,2
8788-DOXSU,0
7404-JLKQG,1
7421-ZLUPA,1
8972-HJWNV,3
3274-NSDWE,5
2632-IVXVF,0
3692-JHONH,3
8915-NNTRC,0
5914-GXMDA,4
7463-IFMQU,5
2920-RNCEZ,1
2541-YGPKE,2
8515-OCTJS,4
5382-TEMLV,2
3441-CGZJH,1
9592-ERDKV,2
2860-RANUS,3
5261-QSHQM,1
4778-IZARL,0
0432-CAJZV,1
7008-LZVOZ,5
8868-WOZGU,2
1200-TUZHR,3
9365-CSLBQ,5
1334-FJSVR,1
5884-FBCTL,5
7130-CTCUS,3
6242-FEGFD,0
7625-XCQRH,1
6194-HBGQN,0
7634-WSWDB,1
6986-IXNDM,2
1731-TVIUK,1
2987-BJXIK,0
9769-TSBZE,0
0406-BPDVR,3
0618-XWMSS,2
1395-WSWXR,4
6023-GSSXW,0
6752-APNJL,2
5276-KQWHG,3
0420-HLGXF,3
7446-KQISO,0
9823-EALYC,0
0582-AVCLN,4
5803-NQJZO,0
2565-JSLRY,4
2607-DHDAK,5
1073-XXCZD,5
0743-HRVFF,0
4006-HKYHO,0
3727-JEZTU,4
8143-ETQTI,4
6689-KXGBO,1
9667-TKTVZ,1
3657-COGMW,3
8570-KLJYJ,2
7754-IXRMC,1
9473-CBZOP,2
2969-WGHQO,1
6615-NGGZJ,2
4334-HOWRP,3
4255-DDUOU,4
5863-OOKCL,4
1686-STUHN,5
1329-VHWNP,1
2984-MIIZL,1
0266-GMEAO,0
5590-YRFJT,1
5574-NXZIU,0
0019-GFNTW,0
4256-ZWTZI,1
8309-PPCED,0
4098-NAUKP,3
5196-WPYOW,0
4608-LCIMN,1
1485-YDHMM,0
4054-CUMIA,4
0603-TPMIB,5
2525-GVKQU,5
8161-QYMTT,1
9581-GVBXT,1
5862-BRIXZ,0
5404-GGUKR,1
3308-JSGML,3
2126-GSEGL,0
3677-TNKIO,2
0440-QEXBZ,2
2434-EEVDB,0
6762-QVYJO,0
6199-IWKGC,3
2675-DHUTR,3
8152-VETUR,0
9667-EQRXU,3
7446-YPODE,3
9522-BNTHX,3
4676-WLUHT,0
3329-WDIOK,1
7980-MHFLQ,5
2873-ZLIWT,2
3415-TAILE,1
0757-WCUUZ,0
1629-DQQVB,2
1915-IOFGU,1
3045-XETSH,1
0374-AACSZ,1
7239-HZZCX,4
4872-VXRIL,0
9140-CZQZZ,0
3423-HHXAO,4
9938-TKDGL,0
0531-ZZJWQ,3
6537-QLGEX,1
2688-BHGOG,3
7683-CBDKJ,2
0946-CLJTI,3
3160-TYXLT,0
1325-USMEC,0
0916-QOFDP,3
0628-CNQRM,2
5606-AMZBO,1
6199-IPCAO,5
7665-TOALD,1
0112-QWPNC,0
0324-BRPCJ,3
2777-PHDEI,1
5640-CAXOA,1
2235-EZAIK,0
3847-BAERP,4
1196-AMORA,1
4282-YMKNA,1
1453-RZFON,1
8263-OKETD,2
0670-KDOMA,4
2476-YGEFM,2
8687-BAFGU,1
0641-EVBOJ,1
0829-XXPLX,2
9974-JFBHQ,0
5356-RHIPP,4
6624-JDRDS,1
0608-JDVEC,5
9780-FKVVF,1
1919-RTPQD,1
5214-NLTIT,0
3345-PBBFH,1
5055-BRMNE,0
9189-JWSHV,3
2190-PHBHR,0
2650-GYRYL,4
0746-JTRFU,1
5208-FVQKB,0
7184-LRUUR,2
6627-CFOSN,0
3982-JGSFD,4
1574-DYCWE,5
7247-XOZPB,0
2466-FCCPT,4
6211-WWLTF,0
4826-TZEVA,2
6016-NXBNJ,4
9138-EFSMO,2
0576-WNXXC,3
4632-XJMEX,0
8910-LEDAG,3
3452-GWUIN,3
2716-GFZOR,2
3724-UCSHY,4
8626-XHBIE,5
4628-CTTLA,0
3192-LNKRK,2
4439-YRNVD,1
2876-VBBBL,4
6834-NXDCA,1
2208-UGTGR,0
3005-TYFRD,0
8670-MEFCP,0
3079-BCHLN,5
7777-UNYHB,4
5597-GLBUC,1
7278-CKDNC,3
2748-MYRVK,0
8450-UYIBU,3
2969-VAPYH,0
4822-YCXMX,2
7181-OQCUT,2
8474-UMLNT,2
9821-POOTN,2
3836-FZSDJ,6
9142-XMYJH,4
6559-ILWKJ,0
0187-QSXOE,3
7733-UDMTP,3
2649-HWLYB,0
5214-CHIWJ,4
4229-CZMLL,1
6904-JLBGY,3
2465-BLLEU,4
1685-VAYJF,1
8874-EJNSR,5
6917-YACBP,3
5049-MUBWG,2
4223-WOZCM,3
0769-MURVM,0
9253-VIFJQ,0
7030-FZTFM,0
9741-YLNTD,1
5917-RYRMG,6
5120-ZBLAI,0
1194-BHJYC,0
3663-MITLP,2
0906-QVPMS,0
9025-ZRPVR,4
1905-OEILC,4
7858-GTZSP,2
3285-UCQVC,1
6248-BSHKG,5
4685-TFLLS,4
3470-BTGQO,2
1209-VFFOC,0
8224-DWCKX,3
5482-PLVPE,3
4553-DVPZG,0
4902-OHLSK,3
6917-IAYHD,1
0495-ZBNGW,3
8620-RJPZN,4
7572-KPVKK,0
2642-MAWLJ,5
2357-COQEK,3
7103-ZGVNT,0
3737-GCSPV,1
2027-WKXMW,0
7137-NAXML,4
2428-ZMCTB,4
2961-VNFKL,5
1768-HNVGJ,3
6963-KQYQB,5
5934-RMPOV,2
1207-BLKSA,5
4088-YLDSU,0
8316-BBQAY,0
1166-PQLGG,5
3146-JTQHR,4
4291-YZODP,4
4395-PZMSN,3
6427-FEFIG,2
0017-IUDMW,0
8706-HRADD,1
9955-QOPOY,0
4385-ZKVNW,2
5446-DKWYW,3
2034-CGRHZ,3
5797-APWZC,1
3683-QKIUE,1
4228-ZGYUW,1
9031-ZVQPT,0
2990-IAJSV,0
8107-KNCIM,3
9027-YFHQJ,4
5176-LDKUH,0
4644-OBGFZ,5
7926-IJOOU,4
6480-YAGIY,0
4029-HPFVY,1
7602-DBTOU,5
5345-BMKWB,4
3519-ZKXGG,1
5457-COLHT,0
6416-TVAIH,1
5451-YHYPW,3
5108-ADXWO,1
7998-WNZEM,0
3066-RRJIO,1
4664-NJCMS,1
0307-BCOPK,4
7629-WFGLW,3
2542-HYGIQ,4
6715-OFDBP,1
5016-LIPDW,5
6481-LXPWL,1
1567-DSCIC,1
2150-UWTFY,2
6124-ACRHJ,4
9362-MWODR,2
9975-GPKZU,5
9625-RZFUK,5
5153-LXKDT,0
5161-UBZXI,0
1020-JPQOW,0
7919-ZODZZ,1
0565-JUPYD,0
6867-ACCZI,1
5939-XAIXZ,2
9054-FOWNV,2
2683-BPJSO,2
2157-MXBJS,2
8207-VVMYB,5
9732-EQMWY,0
9360-AHGNL,3
1087-UDSIH,4
5269-NRGDP,2
6195-MELTI,0
5485-WUYWF,3
2121-JAFOM,0
8818-DOPVL,3
2632-UCGVD,3
5445-PZWGX,0
1227-UDMZR,0
5198-HQAEN,2
9170-CCKOU,2
2167-FQSTQ,0
2819-GWENI,4
1043-YCUTE,5
3814-MLAXC,2
3572-UUHRS,5
2692-PFYTJ,4
1226-UDFZR,1
5955-EPOAZ,4
6821-JPCDC,0
8815-LMFLX,4
9135-HSWOC,5
8582-KRHPJ,1
5811-IWXYM,0
7044-YAACC,3
8189-XRIKE,3
1506-YJTYT,0
4123-DVHPH,1
6425-YQLLO,3
5442-UTCVD,1
2228-BZDEE,5
7734-DBOAI,1
2789-CZANW,0
2091-RFFBA,3
2114-MGINA,2
7596-LDUXP,2
3740-RLMVT,3
4489-SNOJF,2
2192-OZITF,0
5651-CPDND,1
2186-QZEYA,3
1131-ALZWV,4
7729-XBTWX,5
9134-WYRVP,0
3284-SVCRO,5
9732-OUYRN,5
0559-CKHUS,4
2931-SVLTV,0
6899-PPEEA,3
7504-UWHNB,2
2582-FFFZR,1
8908-NMQTX,0
2187-LZGPL,1
1431-AIDJQ,2
6288-LBEAR,2
4597-NUCQV,3
9019-QVLZD,1
8413-YNHNV,0
5808-TOTXO,4
4369-NYSCF,0
6333-YDVLT,0
5324-KTGCG,5
5599-HVLTW,3
7394-LWLYN,1
3707-LRWZD,2
6873-UDNLD,2
2700-LUEVA,4
1455-ESIQH,1
0958-YHXGP,1
1101-SSWAG,2
2979-SXESE,2
4013-TLDHQ,2
5743-KHMNA,5
4194-FJARJ,0
5325-UWTWJ,2
3969-GYXEL,1
9208-OLGAQ,3
3244-CQPHU,3
2674-MLXMN,3
9708-HPXWZ,3
6992-TKNYO,2
4468-YDOVK,1
3754-DXMRT,3
5792-JALQC,3
7130-VTEWQ,3
2200-DSAAL,0
4302-ZYFEL,5
9351-LZYGF,2
4366-CTOUZ,0
6121-VZNQB,4
7903-CMPEY,3
1518-OMDIK,2
6671-NGWON,4
0595-ITUDF,0
6996-KNSML,1
1955-IBMMB,5
0096-BXERS,1
3806-YAZOV,4
7998-ZLXWN,4
6253-WRFHY,2
9133-AYJZG,2
2675-OTVVJ,3
8680-CGLTP,2
8430-TWCBX,5
5018-GWURO,0
6741-QRLUP,0
4737-HOBAX,0
0537-QYZZN,3
3340-QBBFM,3
1704-NRWYE,3
2592-SEIFQ,1
8200-KLNYW,2
3372-CDXFJ,4
4781-ZXYGU,4
7632-YUTXB,4
2718-YSKCS,5
9896-UYMIE,0
0853-NWIFK,2
8212-CRQXP,2
6980-CDGFC,5
7691-XVTZH,0
2520-SGTTA,4
7481-ATQQS,3
2277-VWCNI,3
1088-CNNKB,0
8642-GVWRF,1
1930-BZLHI,4
3400-ESFUW,0
5868-YTYKS,4
3525-DVKFN,4
1482-OXZSY,2
0377-JBKKT,2
5778-BVOFB,1
3373-YZZYM,4
2057-ZBLPD,2
0228-MAUWC,2
5502-RLUYV,0
0023-HGHWL,3
7663-YJHSN,0
4915-BFSXL,0
3086-RUCRN,0
5215-LNLDJ,1
7576-JMYWV,3
9039-RBEEE,1
0257-KXZGU,2
1307-ATKGB,2
8417-FMLZI,1
3714-XPXBW,2
1850-AKQEP,4
2824-DXNKN,0
5227-JSCFE,3
0848-ZGQIJ,2
3621-CHYVB,0
8042-RNLKO,5
1792-UXAFY,3
5372-FBKBN,4
0420-TXVSG,0
6217-TOWGS,2
0515-YPMCW,1
0378-XSZPU,0
1045-LTCYT,4
1544-JJMYL,2
4636-JGAAI,2
6874-SGLHU,2
5951-AOFIH,2
4729-XKASR,1
3059-NGMXB,2
8652-YHIYU,2
5278-PNYOX,0
5449-FIBXJ,2
3486-HOOGQ,0
5061-PBXFW,2
8630-FJLIB,2
3891-NLXJB,1
4749-OJKQU,1
0577-WHMEV,2
5453-AXEPF,2
3639-XJHKQ,2
3716-LRGXK,0
2263-SFSQZ,5
9950-MTGYX,5
3397-AVTKU,2
4825-FUREZ,5
9837-BMCLM,1
2672-OJQZP,1
0137-UDEUO,4
3134-DSHVC,0
6161-UUUTA,3
7821-DPRQE,0
6543-XRMYR,3
2001-EWBQU,0
4925-LMHOK,2
1608-GMEWB,3
6695-AMZUF,0
1455-UGQVH,1
8410-BGQXN,4
8280-MQRQN,1
1619-YWUBB,5
7611-YKYTC,2
2037-SGXHH,2
3178-FESZO,1
0365-GXEZS,2
0082-OQIQY,2
6087-MVHJH,2
4603-JANFB,1
3018-TFTSU,2
3606-SBKRY,1
4806-KEXQR,1
0667-NSRGI,0
7083-YNSKY,4
6893-ODYYE,0
8242-JSVBO,1
2479-BRAMR,3
9541-ZPSEA,0
2665-NPTGL,3
1139-WUOAH,0
4693-VWVBO,4
7434-SHXLS,4
6937-GCDGQ,2
0988-JRWWP,1
5075-JSDKI,5
7908-QCBCA,1
8644-XYTSV,1
6711-FLDFB,1
3873-WOSBC,5
7465-ZZRVX,1
7975-JMZNT,0
7251-XFOIL,0
4116-IQRFR,4
3714-JTVOV,3
8259-DZLIZ,0
0442-ZXKVS,3
7853-WNZSY,4
3120-FAZKD,5
8606-OEGQZ,4
0225-ZORZP,1
4702-IOQDC,1
9489-JMTTN,0
0575-CUQOV,3
0967-BMLBD,4
6178-KFNHS,2
2830-LEWOA,0
5006-MXVRN,5
1264-BYWMS,0
9658-WYUFB,2
8327-WKMIE,4
6917-FIJHC,5
5329-KRDTM,3
7797-EJMDP,1
3530-VWVGU,4
2013-SGDXK,1
6368-NWMCE,2
3633-CDBUW,2
0707-HOVVN,3
8580-QVLOC,3
3956-MGXOG,2
9274-UARKJ,2
4077-HWUYD,0
2012-NWRPA,3
8808-ELEHO,3
0103-CSITQ,0
3506-LCJDC,4
8671-KKKOS,1
7305-ZWMAJ,4
9518-XXBXE,3
3934-HXCFZ,2
6578-KRMAW,2
4860-IJUDE,2
7666-WKRON,2
9688-YGXVR,2
0423-UDIJQ,3
1945-XISKS,5
4910-AQFFX,1
2154-KVJFF,2
5360-LJCNJ,0
2607-FBDFF,1
9647-ERGBE,2
3428-XZMAZ,1
1100-DDVRV,1
0378-TOVMS,1
4355-HBJHH,0
6728-WYQBC,4
9058-CBREO,3
9029-FEGVJ,3
7216-KAOID,5
0318-QUUOB,1
6145-NNPNO,1
5520-FVEWJ,2
5339-TJFEK,0
5572-ZDXHY,2
2074-GUHPQ,2
4625-XMOYM,5
5827-MWCZK,0
1385-TQOZW,4
5914-XRFQB,0
4329-YPDDQ,2
4804-NCPET,4
3750-CKVKH,1
5944-UGLLK,0
8063-GBATB,3
7787-BNTZM,4
2252-ISRNH,1
9415-TPKRV,1
5322-TEUJK,0
4547-KQRTM,1
4877-EVATK,4
1866-DIOQZ,0
8375-KVTHK,0
2697-NQBPF,2
3709-OIJEA,2
7639-SUPCW,2
1386-ZIKUV,4
0599-XNYDO,2
6377-WHAOX,0
6855-VLGOS,5
8999-XXGNS,3
8746-OQQRW,4
3181-MIZBN,4
0471-ARVMX,3
7766-CLTIC,1
5650-YLIBA,2
0825-CPPQH,5
9084-OAYKL,5
6122-LJADA,0
2400-XIWIO,0
7524-VRLPL,3
1069-XAIEM,3
7569-NMZYQ,0
5201-USSQZ,2
2105-PHWON,2
1494-EJZDW,4
4884-TVUQF,3
8003-EWNDZ,4
1897-RCFUM,5
9256-JTBNZ,4
4658-HCOHW,2
2211-RMNHO,0
2432-TFSMK,2
3440-JPSCL,1
4929-ROART,2
1834-ABKHQ,0
1741-WTPON,0
3932-IJWDZ,0
1240-HCBOH,5
3594-KADLU,1
8065-BVEPF,3
3796-ENZGF,0
1734-ZMNTZ,4
2853-CWQFQ,1
0813-TAXXS,0
2519-TWKFS,2
2889-FPWRM,0
0626-QXNGV,5
6723-CEGQI,0
6987-XQSJT,3
4732-RRJZC,4
9499-XPZXM,0
4338-EYCER,2
3007-FDPEA,4
6350-XFYGW,3
4290-BSXUX,1
8513-OLYGY,0
0311-QYWSS,1
8705-DWKTI,0
8755-IWJHN,3
0325-XBFAC,1
4480-QQRHC,3
0929-PECLO,3
3680-CTHUH,0
1202-KKGFU,2
6112-KTHFQ,4
1852-XEMDW,2
2462-XIIJB,1
4760-XOHVN,4
1820-DJFPH,5
9426-SXNHE,4
9068-FHQHD,5
1269-FOYWN,5
9470-YFUYI,3
7817-BOQPW,1
7402-EYFXX,3
1853-UDXBW,1
9895-VFOXH,1
5458-CQJTA,0
1230-QAJDW,1
5701-ZIKJE,2
5219-YIPTK,2
5032-MIYKT,1
7396-VJUZB,1
9717-QEBGU,1
5172-RKOCB,0
6509-TSGWN,5
3540-RZJYU,2
3178-CIFOT,4
2091-MJTFX,1
4530-NDRKU,5
5985-TBABQ,2
9800-ONTFE,2
6743-HHQPF,1
8455-HIRAQ,1
6616-AALSR,0
0883-EIBTI,4
9415-ZNBSX,0
4018-KJYUY,4
0722-TROQR,3
7571-YXDAD,1
3884-UEBXB,0
8780-RSYYU,4
5537-UXXVS,4
1791-PQHBB,1
8701-DGLVH,5
8741-LQOBK,1
3393-FMZPV,2
8082-GHXOP,2
6402-ZFPPI,3
0980-FEXWF,2
7486-KSRVI,2
3011-WQKSZ,4
8443-WVPSS,1
3006-XIMLN,1
8218-FFJDS,0
1986-PHGZF,3
9965-YOKZB,3
0504-HHAPI,3
9360-OMDZZ,2
6305-YLBMM,0
0345-XMMUG,0
8024-XNAFQ,3
3647-GMGDH,2
2988-GBIVW,3
2832-SCUCO,4
7036-ZZKBD,2
3791-LGQCY,3
0265-PSUAE,2
0463-TXOAK,5
0594-UFTUL,4
9509-MPYOD,4
9128-CPXKI,0
0129-KPTWJ,0
8166-ZZTFS,3
5855-EIBDE,0
5365-LLFYV,1
5956-YHHRX,3
6008-NAIXK,3
2956-GGUCQ,3
1928-BXYIV,1
5760-FXFVO,1
6595-COKXZ,1
0961-ZWLVI,0
5181-OABFK,0
4007-NHVHI,3
7816-VGHTO,1
5871-DGTXZ,4
7550-WIQVA,0
7544-ZVIKX,0
0016-QLJIS,0
7508-DQAKK,0
5176-OLSKT,0
9356-AXGMP,2
3556-BVQGL,4
0362-ZBZWJ,2
8979-CAMGB,3
4211-MMAZN,4
7581-EBBOU,0
4274-OWWYO,1
5073-RZGBK,0
1541-ETJZO,1
2192-CKRLV,0
3154-HMWUU,5
6119-SPUDB,1
6522-OIQSX,0
7813-ZGGAW,3
8748-HFWBO,4
1052-QJIBV,5
1319-YLZJG,2
4106-HADHQ,2
0723-FDLAY,2
3050-RLLXC,0
9298-WGMRW,0
2369-UAPKZ,1
3088-LHEFH,1
2778-OCLGR,3
6583-KQJLK,3
8544-JNBOX,5
6681-ZSEXG,0
6139-ZZRBQ,6
6116-RFVHN,2
0637-KVDLV,1
8884-FEEWR,4
3125-RAHBV,4
6633-MPWBS,1
0373-AIVNJ,1
8785-EPNCG,4
1682-VCOIO,4
5729-KLZAR,1
2072-ZVJJX,5
8849-AYPTR,2
9518-IMLHK,2
1582-RAFML,1
3646-ITDGM,5
8740-CRYFY,1
3569-VLDHH,0
8224-KDLKN,5
7594-LZNWR,3
4001-TSBTV,0
2962-XPMCQ,1
8727-XDPUD,1
1043-UXOVO,0
1064-FBXNK,4
3996-ZNWYK,5
2878-DHMIN,4
7762-ONLJY,4
1678-FYZOW,1
5795-BKOYE,0
8627-EHGIP,1
7402-PWYJJ,0
5480-TBGPH,2
0018-NYROU,1
7501-VTYLJ,1
7608-RGIRO,5
0480-BIXDE,2
5895-QSXOD,1
9814-AOUDH,5
6175-IRFIT,1
8760-ZRHKE,3
1622-HSHSF,4
8854-CCVSQ,2
6749-UTDVX,0
5542-DHSXL,1
9102-OXKFY,0
0511-JTEOY,1
5216-WASFJ,3
7808-DVWEP,4
7067-KSAZT,3
2284-VFLKH,0
0366-NQSHS,4
6532-YLWSI,5
3807-BPOMJ,0
3892-NXAZG,0
4948-WBBKL,3
4182-BGSIQ,4
9300-AGZNL,3
0988-AADSA,0
9972-NKTFD,2
3717-LNXKW,2
5734-EJKXG,0
2207-RYYRL,5
6729-FZWSY,5
9695-IDRZR,0
8144-DGHXP,0
7814-LEEVE,4
1112-CUNAO,3
5175-AOBHI,1
5174-RNGBH,1
8631-WUXGY,2
7270-BDIOA,2
9565-JSNFM,2
5906-DVAPM,0
6654-QGBZZ,4
8348-JLBUG,3
0607-DAAHE,5
5641-DMBFJ,0
9200-NLNPD,0
2664-XJZNO,0
9732-KPKBW,1
3339-EAQNV,3
0921-OHLVP,2
3389-YGYAI,3
9560-ARGQJ,2
8350-NYMVI,1
1600-DILPE,2
0536-ESJEP,0
4654-GGUII,1
6478-HRRCZ,2
8510-BBWMU,4
6857-TKDJV,5
2360-RDGRO,0
0584-BJQGZ,2
5134-IKDAY,1
1360-XFJMR,0
3070-DVEYC,3
5730-RIITO,3
9058-MJLZC,2
5707-ORNDZ,3
0902-XKXPN,5
5177-RVZNU,4
0056-EPFBG,1
8993-IZEUX,1
8696-JKZNU,3
5380-AFSSK,1
8190-ZTQFB,1
0931-MHTEM,0
2055-PDADH,3
7515-LODFU,6
0440-UEDAI,0
1337-BOZWO,1
0868-VJRDR,0
8714-EUHJO,2
6344-SFJVH,1
3950-VPYJB,0
8041-TMEID,3
7321-ZNSLA,1
6941-KXRRV,3
3721-CNEYS,1
8727-JQFHV,5
9475-NNDGC,0
1355-KUSBG,1
3688-FTHLT,2
0899-LIIBW,2
2568-OIADY,2
1384-RCUXW,2
5825-XJOCM,0
6848-YLDFR,0
8125-QPFJD,0
2320-YKQBO,4
1193-RTSLK,2
2302-ANTDP,3
5923-GXUOC,1
4973-RLZVI,2
7869-ZYDST,2
4501-UYKBC,3
1215-EXRMO,5
2305-MRGLV,2
8404-VIOMB,0
5233-GEEAX,3
2359-KLTEK,2
5304-EFJLP,3
2673-ZALNP,4
9184-GALIL,4
4393-RYCRE,2
9746-MDMBK,0
3162-ZJZFU,0
8404-GFGCZ,1
8875-AKBYH,3
4432-ADRLB,1
0533-UCAAU,3
1394-SUIUH,3
3521-MNKLV,2
2533-TIBIX,1
8993-PHFWD,1
1565-RHDJD,1
7137-RYLPP,3
3765-JXVKY,1
5092-STPKP,2
7330-WZLNC,1
0114-PEGZZ,2
3359-DSRKA,5
8639-NHQEI,0
7161-DFHUF,5
3957-LXOLK,3
3720-DBRWL,0
6635-MYYYZ,2
8565-WUXZU,3
5281-BUZGT,3
4994-OBRSZ,2
0562-FGDCR,0
2436-QBZFP,1
3420-YJLQT,1
6040-CGACY,4
6582-PLFUU,5
8242-PDSGJ,0
0264-CNITK,5
0089-IIQKO,2
7839-NUIAA,0
6075-QMNRR,2
5378-IKEEG,1
5966-EMAZU,0
0440-EKDCF,0
4774-HHGGS,4
2718-GAXQD,3
2055-BFOCC,3
8180-AKMJV,1
4298-OYIFC,2
5566-SOEZD,2
9842-EFSYY,1
2272-WUSPA,0
4584-LBNMK,6
3898-GUYTS,3
0930-EHUZA,2
6413-XKKPU,2
9975-SKRNR,4
3703-KBKZP,3
1449-XQEMT,4
2626-URJFX,1
4973-MGTON,0
3682-YEUWS,4
1223-UNPKS,4
2612-RRIDN,1
4735-ASGMA,2
3446-QDSZF,1
3669-LVWZB,1
6892-EZDTG,1
5117-IFGPS,3
7379-FNIUJ,1
1627-AFWVJ,4
9725-SCPZG,1
5884-GCYMI,1
3217-FZDMN,3
4486-EFAEB,4
0060-FUALY,0
7853-GVUDZ,4
7480-QNVZJ,3
6954-OOYZZ,2
7088-FBAWU,2
8313-AFGBW,0
3943-KDREE,2
9239-ZBZZV,1
3097-IDVPU,2
4398-HSCJH,1
2197-OMWGI,3
2303-PJYHN,4
9795-VOWON,1
1237-WIYYZ,4
1987-AUELQ,5
7852-LECYP,3
4430-UZIPO,1
4822-LPTYJ,0
8165-CBKXO,0
6527-PZFPV,4
4855-SNKMY,1
9593-CVZKR,5
8595-SIZNC,6
8008-HAWED,1
7124-UGSUR,3
1862-SKORY,3
5236-XMZJY,2
4827-DPADN,0
2694-CIUMO,2
5846-ABOBJ,5
1439-LCGVL,4
0909-SDHNU,1
4647-XXZAM,1
1502-XFCVR,0
7740-KKCXF,1
5360-XGYAZ,0
9692-TUSXH,2
7912-SYRQT,1
3557-HTYWR,0
4816-JBHOV,3
8920-NAVAY,3
1699-TLDLZ,4
5600-PDUJF,1
8292-TYSPY,2
0567-XRHCU,0
1867-BDVFH,1
2067-QYTCF,0
2359-QWQUL,2
9103-TCIHJ,2
7407-SUJIZ,4
9150-KPBJQ,4
0052-DCKON,0
3654-ARMGP,0
9699-UBQFS,3
9367-TCUYN,4
1261-FWTTE,3
3528-HFRIQ,3
0708-SJDIS,2
4140-WJAWW,4
2073-QBVBI,1
6928-ONTRW,5
3320-VEOYC,3
5231-FIQPA,5
6617-WLBQC,2
2599-CIPQE,0
6653-CBBOM,1
8774-GSBUN,5
7326-RIGQZ,1
1401-FTHFQ,4
3247-ZVOUO,3
0254-FNMCI,0
1848-LBZHY,1
6101-IMRMM,1
8118-TJAFG,1
5429-LWCMV,2
7298-IZWLY,4
9758-MFWGD,3
3955-JBZZM,2
1268-ASBGA,3
8943-URTMR,1
4815-TUMEQ,4
4713-LZDRV,3
9909-IDLEK,2
4092-OFQZS,4
1561-BWHIN,4
4325-NFSKC,3
9927-DSWDF,2
9500-LTVBP,2
7252-NTGSS,1
8149-AIQCG,2
1360-JYXKQ,3
2955-PSXOE,4
7762-URZQH,0
0899-WZRSD,0
3255-GRXMG,2
4828-FAZPK,2
6094-ZIVKX,0
6925-BAYGL,6
3262-EIDHV,0
7354-OIJLX,1
1376-HHBDV,2
